"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
a00b6386-52ca-4afe-8e38-06cc70749e11,4f3655dd-47a6-4947-a355-fb9015cbb740,"#N/A","#N/A",a2707851-655f-4dc1-b3ec-cd9c38d29886,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a01fee71-81da-4463-be22-4a5f6099ec80,015f2471-5f88-42d7-86ad-30f8c87551bc,"#N/A","#N/A",8f72ea06-9bb0-42ba-bce5-0acae6d82888,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a050f072-53ee-4e29-b123-71ec36ffd105,db6a1111-42de-4060-87c8-881b65ef256d,"#N/A","#N/A",ec75b5ff-e859-49a3-ae0a-25b29ad167cd,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a0651154-d772-468c-97ac-c7eca99c11b4,57c58a81-a376-44d5-aa92-7c1e797eaa6f,"#N/A","#N/A",017b61e1-e63a-4268-8821-12e118a59a2a,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Escalated,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
a06fc90e-bd2b-45a7-bae4-6caedcfd9767,4149746a-2b7f-4095-a854-de52d62ff012,"#N/A","#N/A",a56542d1-1093-49d7-b928-748a4ce49f9d,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a07eb0dd-6268-4f7d-ab4e-d5639875a7e1,f328eed1-5796-4253-ba54-c8fa78735fb4,"#N/A","#N/A",09ea2268-1561-4565-b26b-8a60c850475c,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
a0a06a0d-2a4e-448c-953c-9895244512bd,15e6a398-b42f-4163-a007-e721cdcdfc0e,"#N/A","#N/A",1aa19278-e0a4-4c18-8b4f-fb536fff6274,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a0ddb09d-5a5a-454d-9d1a-f9132ed3594a,6f9aeece-ba0d-45b9-afd8-9edbc95a49e7,"#N/A","#N/A",f46c0425-a499-4b69-9e7c-5efbaab33535,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a0e10bdd-fbeb-4da9-8381-242aded3b99f,8d7cfb6a-0e4a-4e2c-b841-a89fdb464c86,"#N/A","#N/A",d25e8f08-7ab9-4a25-9fa8-4d01930a147d,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a10377d5-946b-4c82-aaed-e36e4f8489a1,5f7657cc-67e8-4e31-aebb-7184f78c9063,"#N/A","#N/A",ed3f98b9-a273-4572-a9e7-b5d368bd9baa,Prefers Direct Phone Outreach,false,"#N/A",Medium,User didn't attend training,Escalated,Assistance with Invoice button and template,"#N/A","#N/A","#N/A",Question,"#N/A"
a10fb477-a0c1-4b4c-a39f-6129d81a3ac3,8988155c-2f4b-4674-b884-b4afcb96d5f4,"#N/A","#N/A",2a0ea7cc-1d2f-4226-9d74-30432b4e3ff0,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a1347431-a92b-4ee1-9d9d-9e031042e485,8c6de8bb-5a6e-4695-a565-8a97fde348a9,"#N/A","#N/A",02a35bbf-d39a-43d7-bd88-c993878053c0,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a137ef53-ea52-483a-b208-f2b135894ab2,db6a1111-42de-4060-87c8-881b65ef256d,"#N/A","#N/A",fce926d6-f65c-4f9f-bf28-07ce61f2fc05,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a164ebd2-81f5-40de-aecc-185586c60348,bf131de7-db83-489c-a98f-c2d3229086fe,"#N/A","#N/A",febec583-0fa4-4fec-8560-0386e6a2d0c6,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a17dbd18-c244-45c8-aee3-f195e362bb28,50505259-f3bc-4358-a1c2-34f1a8b590df,"#N/A","#N/A",d13563f1-3fc1-4ab4-bbf7-0ed4b66256e4,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
a182c0bd-a076-42ce-9e41-48fea4cd3f57,03d34f3a-75f3-403e-9fdd-55f1889edffc,"#N/A","#N/A",04d89391-c56f-4602-97de-d5640ea786ee,I can't access it. What's going on?,false,"#N/A",Medium,Complex functionality,Escalated,Server up?,"#N/A","#N/A","#N/A",Question,"#N/A"
a187c294-2b35-4008-bc2a-2ce629e8a8dd,97771b19-2e50-4bce-ad7b-71325b000a4b,"#N/A","#N/A",089809d7-1415-4085-ae4e-f0c06f254209,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a1e4da14-08cd-4230-90b7-2478661d4159,40092802-bd1b-490d-8520-77cc08937019,"#N/A","#N/A",c6c282c8-d8d6-43d3-b0c6-05b8f265be4b,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a2126816-50d3-4265-a599-73dcd3471499,90005ae8-985e-4232-ae1e-dce270069575,"#N/A","#N/A",c62936d5-be18-4efb-94b2-77c210a23711,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a223311b-bb9a-4053-9000-4b39c1b3d926,631178b8-6ebc-41b3-8da4-d946903b5939,"#N/A","#N/A",a26aaab1-5647-410d-8f03-cd525548c79c,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Escalated,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
a25a2ffe-03c5-43f8-91dc-a8b11b5aecaf,9d51d4d8-2c6a-40d4-b2c4-116bf1feef82,"#N/A","#N/A",647a8bf6-7ad0-4954-9f41-d4710e9a6f4a,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a264df2d-bd4e-42f6-a57b-fd38ba1c38cb,57c58a81-a376-44d5-aa92-7c1e797eaa6f,"#N/A","#N/A",b5b300ac-92d6-42c2-930b-8111f86b2425,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a27106c1-6598-48e7-bdd0-c249fe83a9e4,e638edbe-bd4c-44e8-89fc-3bd49c98f589,"#N/A","#N/A",bdfcefae-2391-44cc-88d8-7f2f6a511abf,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a28168a8-da42-4ca8-904e-d7e1a327b37b,1314baf4-d6b7-4cbc-85ee-83cdb321887d,"#N/A","#N/A",770a1fbe-2e14-4542-a4ac-37c905d998c7,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a287cf94-5757-4a52-aa6b-5eb48fa13a90,f328eed1-5796-4253-ba54-c8fa78735fb4,"#N/A","#N/A",26d2ada4-1025-4bfb-84ff-f395994b5de7,EMEA Case,false,"#N/A",Medium,User didn't attend training,Pending Approval,Assistance with Invoice button and template,"#N/A","#N/A","#N/A",Question,"#N/A"
a2ad953e-c574-4839-b366-bf6bd1c932e2,729ca886-7925-42c1-8501-940a6180d96a,"#N/A","#N/A",70e5cfbd-8754-4734-a399-22ea09513d57,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a2ee82c0-75f3-4406-bc4c-d2ba7198c4c2,be4f3855-4758-4bac-b56c-5a0cfc5b39cd,"#N/A","#N/A",40355455-81c4-44b2-92b1-cd688fd059e8,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a2fe4ee4-8020-4a9e-9033-23a61b9bccb1,5cdb5836-74ae-4318-80cd-d3148d89eeed,"#N/A","#N/A",ada85f3f-eaa9-4bd7-99a2-e93fd4a7898d,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a34d3ec4-af9e-4dc4-ae5a-60db9a2aa36c,695dff1f-f27b-44f3-81b2-d207fa0a94fa,"#N/A","#N/A",f3f75df3-496e-422b-a071-ca0704b47573,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a36160ba-8e98-4c05-a192-41729edf1803,88c49b66-4b3d-460f-b5c9-4f036aaff47b,"#N/A","#N/A",ab6fdc09-9a81-4a65-9687-02001cb29acf,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a37fb0b3-f46d-415a-a302-73a200aff10b,d99417b6-f524-4870-8bc3-47c0ee2c6eff,"#N/A","#N/A",01af8375-fc78-4e31-8447-b32cb56a4f34,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a4188f24-3a08-4fdf-902e-265df4cfd1f7,2e6a8333-ae19-48f6-a7e4-9e5fa8a7161d,"#N/A","#N/A",524e5286-2302-4c0f-9082-6a7d8941136e,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a419c214-5387-4450-bb45-977fbadc75e1,a11ba985-767a-4b37-8ef4-9b5e0703d883,"#N/A","#N/A",5d44d9cd-d181-4bc0-b158-88c8cffbb38b,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a4384183-b4ab-41c9-9a50-7e631a7f4833,50505259-f3bc-4358-a1c2-34f1a8b590df,"#N/A","#N/A",bdd527da-8370-49ef-913c-e27838ee0909,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a47ae9c3-2124-4730-a997-84f5af9fc94c,a5432c57-14c6-4dea-b8c8-4e2237e78d58,"#N/A","#N/A",688e5c66-97f4-4305-8196-c5026c378643,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a49e9b85-9a97-4d44-844d-6c2c18962a7e,473d80ec-ed10-4499-a3b6-0157dc16b306,"#N/A","#N/A",7fe4a84b-4eb7-49f7-a0fe-bccb391c1edd,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a4a110f6-a252-404b-9970-1d0fa659c1f1,ad48ae08-4283-4a81-900b-aba0fca70c8f,"#N/A","#N/A",274f02ba-bd15-4a9b-b95a-8271673c6062,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a4cb4768-1088-4142-864f-c28d2aab7661,b36437da-260a-4ee5-9228-e79d443b1fb1,"#N/A","#N/A",520e4df4-1a48-42cd-b3d0-7ebd67eb8849,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a509c5a5-0392-429b-a6a8-373356c67443,2e6a8333-ae19-48f6-a7e4-9e5fa8a7161d,"#N/A","#N/A",40355455-81c4-44b2-92b1-cd688fd059e8,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a51d43bb-5d5e-4806-89ef-76ee36a6ec0f,01c66fd6-e690-4164-8322-158293db8cba,"#N/A","#N/A",5a111ef6-98d1-4493-b193-05e756b38939,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a5d07a65-c3bc-4e27-aa75-62bba31e621c,3c898fe5-4f40-4010-9f71-409302d54d8f,"#N/A","#N/A",a38dde95-1dfe-47ce-81e8-fb4c1510f8b6,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a632bda9-bf64-4266-9f27-296f36b04f52,77468aea-f5d3-4918-bbb3-fc0db92e78bb,"#N/A","#N/A",30d4370a-3d21-4056-b7df-6b4814e84963,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
a6743b2d-14fe-4f79-b075-2956d743fecc,5da5e849-9267-4769-a533-9d8e86855390,"#N/A","#N/A",98bf18ac-a213-4a34-881e-7eb78daac936,User Needs Help,false,"#N/A",Medium,User didn't attend training,Closed,Brett would like some help with a new template.,"#N/A","#N/A","#N/A",Problem,"#N/A"
a69b149a-555b-4b88-bd43-d93e21c9a957,62182832-1860-413c-bff0-d887381c7ac6,"#N/A","#N/A",076b2ae1-ae7d-40d0-9f62-a31060ac1d05,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a69fa8db-d7a4-4849-8fd1-fbae7b9a9c9f,f7526c1c-26bd-4533-ae76-c6e2fec10ad5,"#N/A","#N/A",567d63b6-59a1-48c3-acd1-90cd0bcc4f61,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a6cce339-0d9a-45f4-8efe-7a8e23827e04,62182832-1860-413c-bff0-d887381c7ac6,"#N/A","#N/A",003a835e-fac3-4fc6-8c7d-e9b88a75dfad,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a6da989a-e480-4c4e-ac2b-26fc704c454e,8bc52755-a508-4930-82eb-496bf3c8c324,"#N/A","#N/A",33535142-f29d-493d-9bfc-93f031123fe6,I can't find my last billing statement and am unsure how much my bill should be this month.,false,"#N/A",Medium,User didn't attend training,New,How much do I owe on my bill?,"#N/A","#N/A","#N/A",Question,"#N/A"
a6eb67cd-f5b7-4629-aec3-a99330271858,1f8bbab1-7ffa-45f2-9d74-c82857af32fc,"#N/A","#N/A",b02ea74c-498d-4f45-b71f-7c99765f3b2b,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
a6ece0c4-a2fc-4ae4-97df-07bf6473e8c1,bbb26ef1-4a92-48cb-81ec-29b3576d0b15,"#N/A","#N/A",20ed603c-f7f4-4937-9105-648e42312f23,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a70156eb-2091-4608-ac6a-eb7ced3b84d7,a9160ca8-d09c-4220-96cb-50b2ff4e51d6,"#N/A","#N/A",f3f75df3-496e-422b-a071-ca0704b47573,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
a71ee4ce-8ca8-46ef-bdcf-69410984c85a,3c898fe5-4f40-4010-9f71-409302d54d8f,"#N/A","#N/A",5f48de60-7e02-4510-a0e9-a27edd218e7a,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a736db3e-bf15-43df-8c5e-a5f34098a7cb,a69fa085-5e65-4a9a-b02f-8937ef374de8,"#N/A","#N/A",c45424a1-a6ee-434d-9564-09a307a2c6c0,User Needs Help,false,"#N/A",Medium,User didn't attend training,On Hold,Integration not working,"#N/A","#N/A","#N/A",Problem,"#N/A"
a75633c3-8e0c-4a47-86f8-f5da3367eb6e,e04f4ccc-84f5-4bd2-ab5a-c36b3df95fb3,"#N/A","#N/A",3e2b27cf-fca9-4d74-8fa6-413030b17c63,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a795a859-3894-40ab-8936-83f5761921a1,aa8f1e85-704c-421a-a354-7529f4b45488,"#N/A","#N/A",f2b4bc2e-0644-4a77-94c1-b0adc2d85c54,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
a7a85b09-058b-4297-8bbf-2229fd0ad6df,e638edbe-bd4c-44e8-89fc-3bd49c98f589,"#N/A","#N/A",355861cc-1518-44a1-bedf-0a0df7dab7cf,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
a7ddaf27-6855-458c-a00e-ac04c4951906,f9d1f544-2273-4078-834a-f06e0cb3cdf2,"#N/A","#N/A",f8d1c614-a9a5-444c-b671-9534ec9ebe33,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a7ded7f1-7ff4-4b86-9874-5719e849c838,790911e2-b3a9-48c3-b31c-393bf92e323c,"#N/A","#N/A",3bccab51-9db0-468a-8ba8-4179a87592fb,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a80b55d7-3552-4d76-a850-b24c96e236b1,ad48ae08-4283-4a81-900b-aba0fca70c8f,"#N/A","#N/A",58469670-0232-477b-a498-dd3f3361da7c,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a8214fd0-7839-4c4d-aaef-3ba1c7158a99,03d34f3a-75f3-403e-9fdd-55f1889edffc,"#N/A","#N/A",a38dde95-1dfe-47ce-81e8-fb4c1510f8b6,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a883a108-f5b1-4905-955c-580aba35f852,5faf4444-81b7-49f6-9f1a-9863753d536b,"#N/A","#N/A",c8041a8c-1ca0-418c-8f5d-f2a5887eaee4,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a88d89b0-57d2-48ca-bb3b-ed68550a66d3,2e85410a-c4fe-45b0-85fa-10ace72a0d20,"#N/A","#N/A",0575f538-220a-4585-bf64-7f63d231b859,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a8bc399c-fdbf-4046-a050-3bbdc36faf0b,2acf4ddc-0b38-4bec-beda-09b6098d31fb,"#N/A","#N/A",4642bd3a-7bf7-48fa-ba63-dff9597c61fc,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a8ccfa86-0c22-41da-8425-09848d704d1b,e107962e-682e-427b-9360-02e21c9a12d9,"#N/A","#N/A",c7fc129d-31af-412e-9885-4e848c42f3fc,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a8cd0aae-1813-48fb-801b-bf0835733785,d99417b6-f524-4870-8bc3-47c0ee2c6eff,"#N/A","#N/A",da128163-79ce-4d6f-97a2-29cb8fc1d217,"#N/A",false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a919c8fd-8198-4d82-a79c-3a3dae252806,35d412dd-7f2a-4d7d-aa74-1631384f297c,"#N/A","#N/A",bcd0720e-5a85-44cb-956f-34f7436c13b4,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a9221c09-7f93-42a6-a89a-009839f6f36f,de4cd8fd-9a03-441c-b6fd-564e6777e2bd,"#N/A","#N/A",bc92aae2-8eab-488f-a922-3584e6766c6c,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a938e187-94e6-4574-9aab-16334d84afb6,86a5baed-fe3d-4d85-9bea-46cd3c2a6e04,"#N/A","#N/A",cc645673-1e28-4f97-8d79-d8a8bebb1089,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a956a8ae-0e0a-4925-a87c-083873d409ab,dc3a93df-dfdf-4e57-93e5-0f68fe4ee9b9,"#N/A","#N/A",8ec33dd2-83f4-4351-922e-b95d8d5842cb,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
